url,type
facebook.com/jeffrey.berkley,benign
spinner.com/2011/02/10/young-galaxy-shapeshifting/,benign
www.focalmedia.net/pseek.html,phishing
trueknowledge.com/q/biography_of_stephen_a._jarislowsky,benign
imdb.com/name/nm0191685/,benign
companydatabase.org/c/retail-lumber-other-building-materials-dealers/windows-metal/metal-panels/metal-sales/metal-restoration/northern-piper-aviation.html,benign
lindquiststudios.com/RESUMES/Chronology.htm,benign
yro.slashdot.org/article.pl?sid=02/06/28/1257205,phishing
http://bon-dom.com/dlya-bani-i-saunyi/zaparnik-dubovyiy-30-l,defacement
home.comcast.net/~cousin.wes3/stowers_genealogy_documentation.htm,benign
bellflower.wikia.com/wiki/Dragon_Cartoon,benign
hscjmexico.org,phishing
pp2g.tv/vYnt6ZXI_.aspx,benign
habbooneews.rel7.com/,benign
http://toyotagujranwala.com/index.php?option=com_content&view=article&id=114&Itemid=110,defacement
http://peluqueriadeautor.com/index.php?page=shop.product_details&category_id=53&flypage=webempresa_details.tpl&product_id=205&option=com_virtuemart&Itemid=70,defacement
http://mashable.com/category/advertising/2015/05/04/excel-entrepreneurship-bizchats,benign
denverpost.com/broncos/ci_15891186,benign
http://www.lenek.no/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5sZW5lay5uby9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD0xMTpzbWEtcmV0dGVyJmNhdGlkPTE6c3RhcnRzaWRlJkl0ZW1pZD0xMA==,defacement
http://www.zuzatravel.pl/pomorze/item/31-frombork.html,defacement
rateitall.com/t-2219-french-monarchs-presidents-and-leaders.aspx,benign
http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,malware
http://www.seniorentanz-neustadt.de/index.php,defacement
http://www.town-scapes.co.uk/wp-content/themes/simplicity/404.php,defacement
http://olx.ro/i2/hobby-sport-turism/echipamente-sportive-si-turism/echipamente-turism/,benign
movies.nytimes.com/person/536574/Vanessa-Reyes,benign
https://geonetc.net/.pet/,phishing
http://image.tianjimedia.com/uploadImages/2015/184/01/QU637299XU81.jpg,malware
imdb.com/name/nm0271657/,benign
dictionary.sensagent.com/université+de+sherbrooke/fr-fr/,benign
myspace.com/sherrysnowdenvandyke,benign
mp3lyrics.org/r/reggie-the-full-effect/congratulations-matt-and-christine/,benign
skyscraperdb.com,phishing
flixster.com/actor/steve-mcqueen,benign
http://globalsourcingonlineprogram.hpage.mobi/,phishing
weichert.com/NJ/Middlesex/,benign
disneychannel.wikia.com/wiki/List_of_Sonny_With_a_Chance_episodes,benign
pipl.com/directory/name/Kwabena/Collins,benign
http://www.bessels.com/projecten/kantoren/0445-divitec-dongen.html,defacement
ycharts.com/companies/KCLI,benign
www.inkandline.com/tindex.htm,phishing
http://www.seckmauern.de/index.php?option=com_content&view=article&id=85:tetra-funk-buergerinitiative-regt-nachdenken-in-ganz-luetzelbach-an&catid=1:aktuelle-nachrichten&Itemid=50,defacement
http://roval.com/online.htm,defacement
http://mylust.com/videos/25810/quick-doggyfuck-with-my-former-egyptian-girlfriend-in-car/,benign
lp.ru/en/people/belenkov-roman/,benign
sbnation.com/ncaa-basketball/teams/missouri-tigers,benign
http://53.com-id9533371.thoughtoholics.net/en/signin.php?sslchannel=true&amp;sessionid=LxmsMHyMOLHOOJWov1kzpnDJtTmuYk7KRucDbLq0x8OmRLKnN5WdtzWWtirsCycu2p7ebyeJG36xORUBWQOpqKlU3NmFly9oYhC9PRSvUY3JQXlMO9bfUxaYkwDG5N535H,phishing
fanpop.com/spots/tim-burton,benign
http://valedojauru.com.br/coberturas/index.html,defacement
https://mitsui-jyuku.mixh.jp/uploads/54613687ead846bae3d6dc2187ebf1d00be.exe,malware
http://raysbicycle.com.au/index.php?option=com_redshop&view=search&layout=productonsale&Itemid=5,defacement
http://asociacionkaribu.org/index.php/karibu/ideario/385-sin-papeles-sin-futuro,defacement
frontline-canada.com/Defence/articles/06_01Williams.html,benign
search.indiatradepage.com/all/fans_hyderabad/2/,benign
http://mashable.com/people/55229c08519840114904cb2a/2015/05/01/nfl-draft-winston-mariota-madden-15,benign
http://www.easy-process.de/de/esy-process/19-impressum.html,defacement
http://www.plasmatreatment.co.uk/index.php/component/joomdoc/doc_download/2-femto-2l-plasma-treatment-system,defacement
robert-bell.suite101.com/horror-movie-review-teeth-a59214,benign
depaul.scout.com/2/964226.html,benign
http://www.igrejabiblicaformosa.com.br/index.php?option=com_bibliadigital&id=30377&view=all&livro=60&capitulo=1&filter_search=&versiculo=2&Itemid=15,defacement
facebook.com/people/Jim-Elger/1047894016,benign
yellowpages.ca/bus/Quebec/Mascouche/Entreprises-Victor-Hamelin-Ltee-Les/2253476.html,benign
http://onedio.com/haber/kadinlarin-erkeklerden-daha-pahaliya-satin-aldigi-5-urun-503881,benign
http://patch.com/new-hampshire/bedford-nh/unh-graduate-programs-information-session-manchester-june-3rd/,benign
vogue.it/en/vogue-black/spotlight-on/2010/06/wanuri-kahiu,benign
daylife.com/topic/South_Africa_national_football_team,benign
tools.ietf.org/html/rfc2199,phishing
http://vtennis.vn/uploads/3/2/2/en/mpp/Login/complete.php,phishing
smh.com.au/lifestyle/cuisine,benign
playingtennisguide.health.officelive.com/,benign
geni.com/people/Thomas-Starnes-Starns/6000000002357721666,benign
http://nesn.com/2015/04/celtics-notes-jared-sullingers-weight-still-a-concern-for-danny-ainge/,benign
http://www.lucky-punch.net/index.php/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5sdWNreS1wdW5jaC5uZXQvaW5kZXgucGhwL25ldWlna2VpdGVuLzgtZGV1dHNjaGxhbmQuaHRtbA==,defacement
http://virgiliogomes.com/chronicles/122-10-years-after-the-expo98-and-fusion-cooking,defacement
articles.techrepublic.com.com/5100-22-5112501.html,phishing
yatedo.com/s/David+Beaudoin,benign
nme.com/artists/charles-earland,benign
killthatcat.com/2011/05/asunder-may-27th-2005/,benign
http://abc.go.com/shows/jimmy-kimmel-live/episode-guide/2015-02/04-interview-and-music-from-jeff-bridges-lauren-cohan,benign
facebook.com/people/Henry-Doell/572323398,benign
http://noticias.uol.com.br/saude/album/2015/03/17/dengue-pelo-brasil.htm?abrefoto=63,benign
www.oup.com/us/catalog/general/subject/HistoryOther/EconomicHistory/?view=usa&amp;ci=9780199255665,phishing
cannabiscup2011.com/past-cannabis-cup-winners/,benign
eco.netvibes.com/widgets/198743/dictionnaire-des-noms-des-habitants-des-communes-francaises,benign
www.manningclub.com/wp-content/plugins/akismet/2472514168/64853648980/,benign
http://pornsharing.com/phat-ass-milf-phoenix-marie-bounces-on-dick-from-your-perspective_v78667,benign
avalanche.nhl.com/club/player.htm?id=8471326,benign
adultfriendfinder.com/,benign
hockeysfuture.com/prospects/denis_parshin,benign
http://sexshop-bg.biz/products?page=shop.browse&category_id=179,defacement
en.wikipedia.org/wiki/Urawa_Red_Diamonds_Ladies,benign
http://thenextweb.com/apps/2015/05/13/chrome-will-soon-force-developer-channel-users-to-install-extensions-from-its-web-store-even-on-mac/gtm.start,benign
linkedin.com/pub/debbie-fuller/20/494/140/,benign
http://missionpartner.dk/index.php?view=article&catid=41:proj-bamb-general&id=54:bamb-proj001&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=57,defacement
rotoworld.com/player/nhl/2937/player?r=1,benign
articles.mcall.com/1992-09-01/news/2869375_1_codeine-overdose-death-walter-stull,benign
https://www.entraegypt.com/inc,phishing
http://www.dtxzx.net/index.html,defacement
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpgayqd99HLFLZ6-Z51Z2d0MOYmzZTEFtfiNV2HalrCvvNVmYVRbv0RvrzKVbVWoP79OMppSJRG3cLoWhK7SrXiWb1M6FlxNORcwkeU9SmM43XisW63O8oMJzMP2AT-16VYLw9H6mb8GOICvpAEGSd24KBrw0MK0BJfwY0dnp0AcKQ7U2lRpjmAGPhd8T1tyt9AR6crm3n3_4UqE-8qTXvWoXxpmQ\%3D\%3D&amp;attredirects=1',benign
en.wikipedia.org/wiki/European_cinema,benign
facebook.com/13andgod,benign
http://audeantenne.com/index.php?option=com_content&view=article&id=79&Itemid=182,defacement
http://www.ninopizzaria.com.br/x.txt,defacement
forum.videohelp.com/threads/266926-MPG-files-won-t-play-Windows-Media-Player-11,benign
http://grantland.com/the-triangle/a-knicks-bucks-explainer-for-our-english-friends/,benign
https://mitsui-jyuku.mixh.jp/uploads/18813687ead846bae3d6dc2187ebf1d00be.exe,malware
http://www.hmaca.com/winnipeg-accounting-blog/tag/strategic-business-planning/index.html,defacement
whitecrowbooks.com/ebooks,benign
http://www.ristorantepesceverona.it/terms.html,defacement
worldwisdom.com/public/authors/Raymond-Wilson.aspx,benign
http://venturegroupit.com/vankeowin.com/58cfda0191ad94cb3887c56a2e3abcfc/,phishing
freebase.com/view/en/clarence_w_wigington,benign
steamglfts.h16.ru,benign
casinoserver.net/wp-includes/8102022121/902491205/,benign
http://www.fancygaptourism.com/dining-and-shopping/shopping/36-dales-produce,defacement
http://www.textilexpres.com/TE/index.php?option=com_content&view=category&id=974:colecciones-otonoinvierno-201213&layout=blog&Itemid=30&layout=default,defacement
recifecoffee.com.br,phishing
http://aciai.com.br/index.php?option=com_content&view=article&id=41&Itemid=47&fontstyle=f-larger,defacement
crtc.gc.ca/eng/com100/2010/r101022.htm,benign
facebook.com/pages/Pontiac-GTO/121991294490381,benign
weather.yahoo.com/mexico/chihuahua/saucillo-147399/,benign
tallmanpotatoes.com/serv01.htm,benign
zoominfo.com/people/Ames_Herbert_616106738.aspx,benign
zz2bax5sds.mlaxywbtcd.madpendesign.com.au,phishing
http://mic.com/articles/117780/miley-cyrus-just-spoke-the-truth-about-being-single-so-many-women-want-to-hear,benign
www.bbc.co.uk/england/webcams/,phishing
http://www.totalcateringsolutions.co.uk/index.html,defacement
http://torcache.net/torrent/0DA902A43D65AB32BEACB1879CF868535E9990E4.torrent?title=[kickass.to]grand.theft.auto.v.movie.theater.morning.showing.the.lonelies,benign
http://serverfault.com/questions/88748/convert-my-vista-installation-into-a-virtual-machine,benign
https://apbfiber.com/openme/7820d200d42d3_18d30d11.exe,malware
prisonplanet.com/reclaiming-health-bpa-ban-passes-california-state-senate.html,benign
http://web.de/magazine/sport/fussball/champions-league/fc-bayern-muenchen-fc-barcelona/champions-league-fc-bayern-muenchen-fc-barcelona-pep-guardiola-thomas-mueller-zdf-30635998,benign
http://cheezburger.com/70665473/epic-win-video-watermelon-metal-liquid?ref=leftarrow&siteId=53,benign
archambault.ca/mp3/dan-desnoyers-in-da-house-vol-6-regular-edition-ZIK2765499-en-pr,benign
www.auma.com/cms/USA,phishing
trueknowledge.com/q/quebec,benign
http://society-depart-recovery-identityy.co/1/identityy.html,phishing
ualberta.ca/%7Ecjscopy/articles/Hamel.html,benign
http://jezebel.com/this-week-in-tabloids-kim-doesnt-give-a-single-fuck-if-1695054291/+leahfinnegan,benign
absoluteastronomy.com/topics/Société_de_transport_de_Laval,benign
waatp.com/people/james-m-curzi/41251457/,benign
membres.multimania.fr/awaken/,phishing
http://babal.net/books/view/77/%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA-%D8%B9%D9%86---%D9%83%D8%AA%D8%A7%D8%A8--%D9%83%D8%AA%D8%A7%D8%A8-%D8%AD%D8%B1%D8%A8-%D8%A7%D9%84%D8%BA%D9%81%D8%B1%D8%A7%D9%86-%D9%85%D8%B0%D9%83%D8%B1%D8%A7%D8%AA-%D8%A7%D9%8A%D9%84%D9%89-%D8%B2%D8%B9%D9%8A%D8%B1%D8%A7-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%85%D8%AE%D8%A7%D8%A8%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9,benign
http://torcache.net/torrent/1921FCC62ABDDE163F9F33043FBDAB5DF838197E.torrent?title=[kickass.to]anarchy.parlor.2015.hdrip.xvid.ac3.evo,benign
wordsdomination.com/posavje.html,benign
faircopyrightmontreal.org/new-orleans-voodoo-vs-orlando-predators-online-live-stream-free-23-07-2011/,benign
louisebartels.com/,benign
sports-reference.com/olympics/athletes/ne/daniel-nestor-1.html,benign
laddfamily.com/18231.htm,benign
rhapsody.com/artist/puddle-of-mudd,benign
modis.ispras.ru/wikipedia/backup/Category:Royal_Navy_submarines.html,benign
http://wijzijnnietgevaarlijk.nl/baasjes/register.html,defacement
play.lifegoesstrong.com/what-watch-tv-week-ringer-harrys-law-whitney,benign
www.microsoft.com/windows/products/winfamily/desktopsearch/default.mspx,phishing
d21c.com/bobinil/celtics/photo_1980-81.html,benign
spiritus-temporis.com/index/fer.html,benign
www.ekassw.com/wshctrl/,phishing
ussoccerplayers.typepad.com/ussoccerplayers/about_the_usnstpa.html,benign
http://www.bullshappiness.com/nl/pups/eigenaren/snoover.html,defacement
plochmann.blogspot.com/2008/08/tinker-street-cafe.html,benign
marvel.wikia.com/Matthew_Murdock_(Earth-616),benign
http://tradesmedia.com.au/terms-and-conditions.html,defacement
turkfilm.blogspot.com/,benign
https://paytm.com/blog/bing-paytm-has-now-50-million-wallets-doing-over-60-million-transactions-every-month/,benign
http://www.rion.gov.gr/Default.aspx?tabid=247,defacement
harperteen.com/authors/35288/Gordon_Korman/index.aspx,benign
answers.com/topic/diocese-of-derby,benign
habbodragaodefogo.rel7.com/,benign
http://191.101.166.81/bins/nemesis.sh4,malware
http://extratorrent.cc/torrent/4189672/%5BHorribleSubs%5D+Mikagura+Gakuen+Kumikyoku+-+06+%5B480p%5D.mkv.html,benign
http://www.imoconcept.de/index.php?view=properties&id=95:generationswohnen-mit-stil-in-dortmund-nette&option=com_jea&Itemid=62,defacement
waatp.com/people/anthony-taitt/4912686/,benign
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=hyvnppjus.battle.net/d3/en/index&amp;app=com-d3,benign
culturefrancophone.ca/grandspersonnages/index.cfm?Repertoire_No=2137984962,benign
http://torcache.net/torrent/9FB267CFF5AE5603F07A347676EC3BF3E35F75E1.torrent?title=[kickass.to]game.of.thrones.s05e02.hdtv.x264.xclusive.eztv,benign
http://www.e-komotini.gr/index.php?option=com_mtree&task=listcats&cat_id=2&Itemid=1,defacement
goodreads.com/book/show/351023.The_Worst_Witch,benign
www.poly-fil.com/glossary.asp,phishing
http://www.bbs1wob.de/downloads.html,defacement
elserviciodelvino.mx/tiendaserviciodelvino/paypal1/e3e26a6b68c2e13419bde863780fca39/wbsccr.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43651ba2a4aef32f24597a473991f0411cda1ba2a4aef32f24597a473991f0411cda,benign
hockeysfuture.com/articles/6703/sidney_crosbys_rookie_season_part2_records_and_landmarks/,benign
cwathletics.blogspot.com/,benign
youtube.com/watch?v=D_h3E_wkYNo,benign
discogs.com/Blevin-Blectum-Magic-Maple/release/320640,benign
wia.org.au/members/contests/rosshull/,benign
rekrims.com/PLO5XIde/webscr.php?cmd_=session.start&sdr01=aW5mb0Brb2VsYmwtaW1tb2JpbGllbi5kZQ==&ixh=ZGlzdG9zdC5vcmcMessage-ID:&ctr_=DE,benign
eltawhiedsoft.com,phishing
eliteprospects.com/player.php?player=6469,benign
www.smashingmagazine.com/2010/09/23/html5-the-facts-and-the-myths/,phishing
freebase.com/view/base/jewishcommunities/jewish_cemetery,benign
forrentargentina.com.ar,phishing
www.information-management.com/issues/20071001/1093511-1.html,phishing
http://177.95.20.206:28187/.i,malware
http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,malware
http://www.liceoparroquialsangregoriomagno.edu.co/index.php?option=com_phocadownload&view=category&id=10&Itemid=100,defacement
http://www.deliaclaudio.it/index.php?option=com_content&view=category&layout=blog&id=1&Itemid=50,defacement
http://motthegioi.vn/hoi-ky-cua-cac-tuong-ta-sai-gon-xuat-ban-o-nuoc-ngoai/phu-luc-2-ba-mai-anh-sau-ngay-ong-nguyen-van-thieu-mat-da-noi-gi-voi-bao-chi-146119.html,benign
youtube.com/watch?v=-CGqZ5eiaDs,benign
'vacances-rodrigues.com/web/Remax/Secure Login.html',benign
http://www.dolcevino.it/index.php?option=com_wrapper&view=wrapper&Itemid=127,defacement
https://500px.com/photo/14702265/ice-details-in-franz-josef-glacier-by-tristan-shu?from=set&set_id=316267,benign
en.wikipedia.org/wiki/2009_NAIA_Men%27s_Division_I_Basketball_Tournament,benign
http://www.covetraining.com.au/earthmoving-courses,defacement
https://onedrive.live.com/?authkey=%21ACVYGm4vBCoFrTY&cid=15647E28D3722AD0&id=15647E28D3722AD0%21270&parId=15647E28D3722AD0%21118&action=locate,malware
www.batl-nx.tk/cert,benign
en.wikipedia.org/wiki/Jules_Desch%C3%AAnes,benign
uofmtigers.blogspot.com/2010_04_01_archive.html,benign
genforum.genealogy.com/ayres/page7.html,benign
imdb.com/title/tt0207423/,benign
metrocandy.com/CHEW-ETS-GOLDENBERG-PEANUT-CHEWS-24-ct,benign
uk.premierleague.fantasysports.yahoo.com/,benign
famoushookups.com/site/relationship_detail.php?name=Jason-Wiles&relid=8063&celebid=9866,benign
kenai.com/projects/healthcaresolutions/sources/subversion/content/trunk/PIXPDQCORE/MDMPIXPDQ/src/StandardizationEngine/PersonName/instance/AU/resource/surnames.txt,benign
learn-to-tango.com/tango-thoughts/tango-traditions/,benign
www.gardan.com/index.html,phishing
nla.gov.au/collect/genealogy/bdm/,benign
superiorpics.com/delroy_lindo/,benign
financial-advisor-training.com/security/webscr.html,benign
http://www.blomeundhampe.de/files/pages/Doc/,phishing
musicalwebradio.com.br/twitter/remax/,benign
http://extrememortgagesolutions.com.au/asset-lend-loans.html,defacement
louisearbourss.peelschools.org/guidance/,benign
http://radio-erbar.de/cms/index.php?option=com_content&view=article&id=12&Itemid=14,defacement
http://hoaphatelectric.com/du-an/du-an-dang-thiet-ke,defacement
http://clien.net/cs2/bbs/board.php?bo_table=kin&sca=%5B%ED%9C%B4%EB%8C%80%ED%8F%B0%5D,benign
ecrater.com/p/5336466/born-losers-r74-1-sheet-biker,benign
friesian.com/francia.htm,benign
newarkwww.rutgers.edu/guides/scifi.htm,benign
alexa.com/siteinfo/desjardins.com,benign
dc.about.com/od/marylandneighborhoods/a/SilverSpring.htm,benign
www.watermill-crafts.com/pages/properties/realtor/index.htm,benign
physicsforums.com/showthread.php?t=218751,benign
http://aljazeera.net/news/sport/2015/4/29/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%84-%D9%8A%D9%86%D9%81%D9%8A-%D8%AE%D8%B1%D9%82%D9%87-%D9%82%D9%88%D8%A7%D9%86%D9%8A%D9%86-%D8%A7%D9%84%D8%AA%D8%B9%D8%A7%D9%82%D8%AF-%D9%85%D8%B9-%D9%84%D8%A7%D8%B9%D8%A8%D9%8A%D9%86-%D9%82%D8%B5%D8%B1,benign
http://9779.info/%E7%94%A8%E6%AF%9B%E7%BA%BF%20%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
wesleyberryflowers.com/flowers_salisbury_CT.html,benign
http://sparcochile.com/index.php?option=com_content&view=article&id=54&Itemid=75,defacement
interceder.net/topic/interstate-70,benign
cadastrodepromocoes.tk/,benign
store.steampowered.3cnoidasportsvillage.com/Free-GiftS/Login.html,benign
youtube.com/watch?v=IPpLrcFPtdQ,benign
gallery.ca/cybermuse/search/artist_e.jsp?iartistid=5492,benign
myseveralworlds.com/2011/03/09/taiwanese-street-food-a-guide-to-eating-out-in-taiwans-nightmarkets/,benign
de.goldenmap.com/MacArthur_Fellowship,benign
www.quato.de/english/news.php,phishing
geometry.net/detail/athletes_ice_hockey/baumgartner_ken_page_no_5.html,benign
courier-journal.com/article/B2/20111027/BUSINESS/310270043/Third-shift-Ford-s-Louisville-Assembly-could-come-by-second-half-2012,benign
associatedcontent.com/article/5902/beauties_club.html,benign
collegebasketball.rivals.com/content.asp?CID=1278729&PT=4&PR=2,benign
webado.net/design-portfolio.php,benign
www.wired.com/science/discoveries/news/1998/02/10466,phishing
http://huamuxtitlan.com/index.php?option=com_community&view=profile&userid=233&Itemid=104,defacement
newswire.ca/en/story/45775/portage-opens-a-new-centre-in-montreal,benign
http://www.trenker-bestattungen.de/index.php?option=com_content&view=article&id=38:aktuelles&catid=10:aktuelles&Itemid=24,defacement
netglimse.com/celebs/pages/elaine_joyce/index.shtml,benign
http://www.bessels.com/projecten/retail/09064winschoten-langestraat.html,defacement
http://86.125.99.137:63829/.i,malware
travel.yahoo.com/p-travelguide-191501665-taipei_vacations-i,benign
www.trainweb.com/keepingtrack/,phishing
www.skytopia.com/games/c64/c64.html,phishing
rpdshre.de.vu/,benign
www.cs.arizona.edu/patterns/weaving/books/ncwg_lan_1.pdf,phishing
https://toulousa.com/omg/304EYJSFYHMS.exe,malware
http://142.93.49.109/SBIDIOT/root,malware
www.cs.utah.edu/~crj,phishing
news.cnet.com/2100-1023-253512.html,phishing
en.wikipedia.org/wiki/Shawn_Drover,benign
ushr.com/news/20061101,benign
http://www.bg-ricevimenti.it/index.php/contatti/fernando.html?fontstyle=f-larger,defacement
http://www.bertilohlsson.com/en/machines,defacement
answers.com/topic/friday-night-lights-tv-series,benign
forums.theknot.com/Sites/theknot/Pages/Main.aspx/wedding-boards_reception-ideas_fish-bowl-centerpieces?plckFindPostKey=Cat:Wedding%20BoardsForum:5Discussion:62f42d66-83d2-40c4-9a99-39e965fd3a36Post:2111057d-0bd8-4f5d-87ed-da31b38794b9,benign
facebook.com/pages/Ali-Mahershalalhashbaz/52483217988,benign
manpaper.com/ViewCelebInfo_16148.html,benign
jimmyherring.net/,benign
http://9779.info/%E8%B1%86%E5%AD%90%E8%9D%B4%E8%9D%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Andy%20Ashby,benign
beachclubpenthouse.com/eBayISAPI.dll/Welcome1.htm,benign
mcgill.ca/athletics/newsroom/spotlight/?channels=soccer_m,benign
gainesvillehydraulics.com/cfi/pe.elser/amteb/renten/debd/prt.php,benign
http://itarchitects.ca//Sql/Atualizacao/OnlineBradesco/Acesso_Cliente/add.php,phishing
signin-servicepolicyagreemenst.com,phishing
dan-greenberg.com/,benign
http://www.techrefrigeration.com/wp-includes/Text/Diff/Data/,phishing
www.cnn.com/WORLD/europe/9810/13/giant.scrabble/,phishing
answers.com/topic/the-walt-disney-company,benign
blog.mediafetcher.com/drake+rapper.html,benign
en.wikipedia.org/wiki/Chief_executive_officer,benign
http://111.42.103.27:51033/Mozi.m,malware
http://theexpertautorepair.com/oil-change-specials/icalrepeat.detail/2013/01/15/0/-.html,defacement
trinity.edu/rnewhaus/vita.html,benign
perthstjohnstonefc.co.uk/,benign
usadojo.com/biographies/tj-storm.htm,benign
filespart.com/d/dan-bigras.html,benign
mollieres.com/,benign
http://www.einsteininrastatt.de/index.php/gallery/schmutziger-donnerstag,defacement
kansascity.broadway.com/venues/theaters/municipal-auditorium-music-hall/,benign
http://www.wsnc.org.au/component/jcalpro/week,defacement
freeregister6.blogspot.ro/,benign
csulb.edu/~dsidorov/Russian_Films_CSULB.html,benign
maxxgard.com/testimonials.htm,benign
answers.yahoo.com/question/index?qid=20090506150508AAUQrzl,benign
http://www.klavierhaus-alber.de/index.php?option=com_content&view=article&id=121&Itemid=95,defacement
nemesisfl.tripod.com/id59.html,benign
abovethelaw.com/2010/10/nationwide-layoff-watch-husch-blackwell-2/,benign
larryvoyer.com/genealogy/getperson.php?personID=I59725&tree=v7_28,benign
brazilianportuguesetranslator.com/PortugueseLanguage.html,benign
visionsfantastic.com/forum/f70/disney-indias-zokkomon-28153/,benign
mylife.com/jackgwyatt,benign
http://www.tostaduriatalca.cl/index.php?option=com_content&view=article&id=43&Itemid=17,defacement
www.w3.org/XML/notes,phishing
http://onedio.com/haber/-fenerbahce-puan-kaybederse-kendimi-yakarim-dedi-ve-yakti-507685,benign
golflink.com/golf-courses/golf-resorts/resort-city.aspx?to=Reed+City+MI,benign
en.wikipedia.org/wiki/Black_nhl_players,benign
txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1/webscr.html?amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf0d778878417ad5e76ac7d55b5d95db0f0d778878417ad5e76ac7d55b5d95db0&amp;amp;cmd=_login-run,benign
www.emse.fr/~yukna/harrypotter/harrycards/harrycards.html,phishing
http://himado.in/?keyword=%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BCCX,benign
en-pi.facebook.com/people/Vincent-Gautier-Doucet/715297095,benign
innovativevi.net/tv2,benign
absoluteastronomy.com/topics/Route_24_(New_Jersey),benign
davepear.com/blog/2011/04/matt-chaney-footballs-concussion-testing/,benign
freepages.genealogy.rootsweb.ancestry.com/~albertcountynb/Jonah/d1.htm,benign
http://172.39.5.73:43110/Mozi.m,malware
pipl.com/directory/name/Bergevin/Patrick,benign
hockey-reference.com/teams/OTT/,benign
http://nonstopwebmarketing.com.au/web-services/web-marketing/social-marketing?font-size=larger,defacement
http://www.geussens.be/index.php?option=com_content&view=article&id=20:tasso&catid=1&Itemid=3,defacement
http://ap.org/Content/Press-Release/2015/APs-paginated-sports-previews-get-new-look-from-GateHouse,benign
carhire3000.com/Home.do?country=Canada,benign
ellawrok.blogspot.com/,benign
http://www.niniscafe.de/index.php/oeffnungszeiten,defacement
baseball-almanac.com/players/player.php?p=krakajo01,benign
www.jsmagic.net/creature/,phishing
wijzijnvoetbal.nl/forum/buitenland/36394-j-league-1-keizerlijk-voetbal-in-japan.html,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.srv-woa1.com/,phishing
healthbodyplan.info/malayalam-aunty-kambi-kadakal-exbii-pdf-no.html,benign
http://182.127.22.65:45057/Mozi.m,malware
hkfilmnews.com/,benign
absoluteastronomy.com/topics/Archbishop_Prendergast_High_School,benign
intothewild.com/,benign
yelp.com/biz/the-prolific-oven-santa-clara,benign
amazon.com/Samsung-GT-Google-Unlocked-Warranty/dp/B004V92C48,benign
http://babal.net/news/267/%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D8%A7%D9%84%D8%A3%D8%AD%D9%85%D8%B1,benign
http://www.erotik-zimmer.de/index.php?option=com_phocagallery&view=category&id=5&Itemid=82,defacement
funekidea.co.in/hacks/facebook.html,benign
http://fb.com.accounts.login.userid.395827.fbsacc.com/frd/fbn/?next=http%3A%2F%2Fwww.fb.com%2videos%2F%3A%4A%4ID%1A,malware
http://steamcommunity.com/stats/TF2/achievements/%22http://steamcommunity.com/greenlight/%22,benign
http://www.spirit-house.de/index.php?option=com_content&view=section&id=2&Itemid=9,defacement
http://www.nfa.com.tr/index.php?option=com_content&view=article&id=52&Itemid=99,defacement
http://www.rsccaritas.ie/where-we-work/calif-venez/124-faith-formation,defacement
music.yahoo.com/randolph-rose/,benign
trn.trains.com/en/sitecore/content/Home/Railroad%20Reference/Freight%20Railroads/2006/06/Kansas%20City%20Southern%20Railway.aspx,benign
http://buzzfil.net/article/5692/non-classe/la-recette-parfaite-pour-avoir-un-ventre-plat-9.html?href=inner_website,benign
http://www.manganellipalace.it/es/bienvenido-a-manganelli-palace-hotel.html,defacement
answers.com/topic/musical-theater,benign
www.artima.com/weblogs/index.jsp?blogger=cdiggins,phishing
security2stop2.usa.cc,phishing
www.rkde.com/covista/,phishing
members.tripod.com/fuzzyworth/,phishing
thehistoryofwwe.com/87.htm,benign
