url,type
http://kaempre.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2thZW1wcmUuY29tL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTc0Omhhbm5vdmVyLWdlZ2VuLWRlbi1zY2hsYWdhbmZhbGw=,defacement
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FbvE19d7V9sWoXlKw+%E3%83%AA%E3%82%A2%E3%83%AB%E3%81%AA%E3%83%AD%E3%83%AA%E5%B7%A8%E4%B9%B3+%23ero+%23douga+%23agesage,benign
canchess.tripod.com/,benign
ratemds.com/doctor-ratings/45995/Dr-Michel-R.-Gravel-Kapuskasing-ON.html,benign
http://themeforest.net/item/firenze-clean-elegant-blog-theme/full_screen_preview/11299308,benign
jigsaw.com/scid8471533/scott_berzin.xhtml,benign
manufacturedirections.net/michigan/reed-city/306102-chuck-pope.html,benign
page-help-set.000webhostapp.com,phishing
flickr.com/people/museemccordmuseum/,benign
movies.nytimes.com/movie/395678/A-Serious-Man/overview,benign
shervinemami.co.cc/faceRecognition.html,benign
soccerway.com/matches/2008/09/04/spain/copa-del-rey/alicante-club-de-futbol/real-club-celta-de-vigo/695660/,benign
ask-the-hypnotist.com/Montreal-Hypnotist-Appointment.html,benign
oll.libertyfund.org/?option=com_staticxt&staticfile=show.php%3Ftitle=875&chapter=63852&layout=html&Itemid=27,benign
montrealgazette.com/sports/Montreal+Canadiens+acquire+centre+Blair+Betts+waivers/5506507/story.html,benign
arashi.mp/,benign
ebay.com/ctg/Victory-over-Diabetes-Bio-Ecologic-Triumph-Dwight-K-Kalita-and-William-H-Philpott-M-D-1991-Paperback-/764065,benign
mylife.com/zip-codes/b3-330110/,benign
m-plex.com/roads/numberideas.html,benign
https://mitsui-jyuku.mixh.jp/uploads/36413687ead846bae3d6dc2187ebf1d00be.exe,malware
'email-bilizzard.tk/login.asp?ref=https\%3a\%2f\%2fus.battle.net\%2faccount\%2fmanagement\%2findex.xml&amp;',benign
boston.com/sports/soccer/articles/2011/01/24/portland_timbers_prep_for_1st_mls_season/,benign
http://sfhhz.com/contents/208/1566.html,defacement
http://babal.net/books/view/113/%D9%82%D9%8A%D8%AB%D8%A7%D8%B1%D8%A9-%D8%AD%D8%A8--%D9%84%D9%80-%D8%A3%D9%88%D9%81%D9%8A%D8%AF,benign
english.turkcebilgi.com/18th+Canadian+Parliament,benign
ee.stanford.edu/~gray/,phishing
http://missionpartner.dk/index.php?option=com_content&view=article&id=63:abc-fall2009&catid=41:proj-bamb-general&Itemid=57,defacement
cmu1h.com/dll/index.htm?amp,benign
gino-vannelli.freedownloadmp3.net/,benign
www.hsq.com/INDEX.HTML,phishing
entertainmentearth.com/prodinfo.asp?number=MTT6297AA,benign
tvguide.com/celebrities/jon-lormer/210358,benign
http://178.128.191.83/bins/DEMONS.mpsl,malware
us.battle.net.rr-wow.asia/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,benign
gta.wikia.com/Claude,benign
http://florsiris.com/index.php?option=com_jevents&task=month.calendar&Itemid=59&year=2012&month=01&day=30,defacement
http://absolutebeautysalon.com/component/user/remind,defacement
thefreedictionary.com/Morrice,benign
en.wikipedia.org/wiki/1967_NCAA_Men%27s_Division_I_Basketball_Tournament,benign
facebook.com/pages/jogja-sexy-dancer/286062083047,benign
http://superuser.com/questions/852279/installing-4-memory-modules-in-a-dual-socket-server-motherboard-with-16-memory-s,benign
amazon.com/Nothing-Lose-Tim-Robbins/dp/155890834X,benign
http://inaceinox.pt/image_temp/default/Update/myaccount/signin/,phishing
flixster.com/actor/rosemary-forsyth,benign
lifescript.com/doctor-directory/holistic-medicine/torrington-connecticut-ct-michelle-jean-pouliot-md.aspx?name=Michelle+Pouliot,benign
www.radiofunkrio.com.br/cielopromotion.com/cielo/index.php,benign
yatedo.com/s/Laurent+Charpentier,benign
machenss.net/pCntrlch/webscr_prim.php?sdr01=cGV0ZXIuaXRhQGJsdWV3aW4uY2gMessage-ID:,benign
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/1b4594c53f29f28bcd9c44a607e4b801/,benign
http://www.metalsul.ind.br/site/index.php?option=com_contact&view=contact&id=37:repmgfelizardo&catid=27:contatosmg,defacement
http://archiveofourown.org/tags/kagami%20is%20rlly%20nice%20but%20wants%20to%20punch%20aomine%20in%20the%20face/works,benign
coatingsworld.com/contents/view_breaking-news/2011-08-17/akzonobel-provides-coating-protection-for-the-san-francisco-oakland-bay-bridge/,benign
espn.go.com/nfl/team/_/name/ind/indianapolis-colts,benign
myrcn.ca/01main/home.html,benign
http://sueweston.com/relaxing-the-mind/mindfulness-movement-training?tmpl=component&print=1&page=,defacement
http://81.157.66.50:45432/.i,malware
cirruspilots.org/content/FreeSafetyIssue.aspx,benign
http://www.ekwdesign.de/referenzen/printdesign/222-printdesign-sparkasse-bad-hersfeld-rotenburg-knax-kochbuch-2011.html,defacement
http://www.negentis.com/component/content/article/10-news-generale/199-sitmar-presentato-a-portashippingtech,defacement
goodvibes.cl/service.aol.php?action=reject&amp;entryType=resetPw&amp;lang=en&amp;locale=us&amp;loginId=iphone.survey&amp;nta=2_sVpp6lflKME_i39aJmkDcS2-9t5xDPFevs3x7DPxL123YqmqZzN76A..,benign
usniff.com/top/kim+boekbinder,benign
msoutlookonline.net/support/currentnetworkstatus.asp,benign
letstink.com/,benign
independent.com.mt/news.asp?newsitemid=109398,benign
http://extratorrent.cc/torrent_download/4190367/VA-Deception_Digital_Vol._1-DECDIGLP01-WEB-2015-JUSTiFY.torrent,benign
amazon.ca/How-Pleasure-Works-Paul-Bloom/dp/0393066320,benign
everywheremag.com/photos/29023,benign
noiset.com/christina-aguilera--stripped-1,benign
sweetslyrics.com/Diane%20Dufresne.html,benign
answers.com/topic/being-john-malkovich,benign
www157.paypal.ca.96123.securessl-910.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,benign
freepages.genealogy.rootsweb.ancestry.com/~inthetrees/curran.htm,benign
bandmix.com/brennanad/,benign
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FDkiivhUwyDT1oyOq+%E5%B7%A8%E4%B9%B3%E3%81%8A%E5%A7%89%E3%81%95%E3%82%93%E3%81%AB%E9%A1%94%E5%B0%84+%23ero+%23douga+%23agesage,benign
youtube.com/watch?v=5-69Y577_jQ,benign
tonyduquette.com/elsie.htm,benign
avvo.com/attorneys/75212-tx-julie-doucet-243989.html,benign
nwda-db.wsulibs.wsu.edu/print/ark:/80444/xv40124,benign
yellowbot.com/novey-animal-hospital-tallahassee-fl.html,benign
facebook.com/people/Sidney-Gamba/100001014806412,benign
epicgames.com/news-events/,benign
lsuagr.com/,benign
veromi.com/Sandra-Bourassa.aspx,benign
wacsports.com/ViewArticle.dbml?DB_OEM_ID=10100&ATCLID=204860586,benign
timeout.com/film/reviews/87605/another-year.html,benign
http://www.globaltax.com.br/index.php?option=com_content&view=article&id=10:adicional-de-periculosidade-e-devido-a-qualquer-empregado-que-lide-com-eletricidade&catid=1:noticias&Itemid=3,defacement
123people.co.uk/s/steve+anthony,benign
http://www.boeuf-soufflenheim.com/de/die-karte/7/61-du-lundi-au-samedi.html,defacement
linkedin.com/pub/mark-funkhouser/14/66b/774,benign
tornadoterrys.com/surplus.htm,phishing
facebook.com/pages/Andre-Ward/127174575829,benign
http://115.49.44.142:34065/Mozi.m,malware
users.net-gate.com/pdkenny/,phishing
www.olympus.net/personal/ellent/,phishing
docstoc.com/docs/6273083/Pope_Pius_IX,benign
3plus1.ca/contributors/,benign
dictionary.reference.com/browse/bud,benign
celebes-multy-photography.com/now.php,benign
alibris.com/search/books/qwork/9191953/used/The%20Geography%20of%20Transport%20Systems,benign
youtube.com/watch?v=AqCKi2wk0V0,benign
tools.ietf.org/html/rfc1788,phishing
markets.financialcontent.com/stocks/news/read/18624243/3ality_Digital_Named_Primary_Stereoscopic_3D_Partner_of_RED_Digital_Cinema,benign
123people.ca/s/louise+levesque,benign
kidsongs.com/lyrics/she-ll-be-comin-round-the-mountain.html,benign
http://kizombafestival.pl/index.php?view=article&catid=47:cenyzapisy&id=133:zapisy&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=73&lang=pl,defacement
agenciacride.com.br,phishing
www.laboutiquedevalou.fr/images/includes/shop/perm/index.htm,benign
youtube.com/watch?v=aVd4nXQ2q10,benign
traabajoo.idomyweb.com/,benign
legacy.com/obituaries/startribune/obituary.aspx?n=colleen-bourgeois-theis&pid=136699350,benign
www.appsecinc.com/products/,phishing
sunrise2214.weebly.com,phishing
vkpage.000webhostapp.com,phishing
en.wikipedia.org/wiki/CP/M,phishing
moosepeterson.com/techtips/flash.html,benign
accesswave.ca/~mdaigle/idxl.htm,benign
en.goldenmap.com/HMS_Havelock_(H88),benign
linesandcolors.com/2010/02/03/michael-paul-smith/,benign
litigation-essentials.lexisnexis.com/webcd/app?action=DocumentDisplay&crawlid=1&doctype=cite&docid=32+Transp.+L.+J.+1&srctype=smi&srcid=3B15&key=aa2a287727cea98621a4b9c0f0abd23f,benign
nj.com/politics/index.ssf/2011/01/us_rep_frank_pallone_blasts_ho.html,benign
www.thebigzoo.com/games/word_searches/,phishing
www.likemac.ru/english/,phishing
tv.yahoo.com/melanie-gauthier/contributor/433203,benign
http://mo-artworks.com/blog/diverse-videos/wie-man-in-coreldraw-vektor-objekten-einen-weichen-rand-zuweist,defacement
http://www.nextance.com/index.php?option=com_content&view=category&layout=blog&id=54&Itemid=66,defacement
features.blogs.fortune.cnn.com/2011/10/07/conrad-black-matter-of-principle/,benign
festivalnet.com/state/south_carolina/sc.html,benign
nasljerseys.com/MISL/Players/MISL_Roster.htm,benign
itunes.apple.com/au/album/tangents-the-tea-party-collection/id301957821,benign
cansoc.org/forumdisplay.php?41-FIFA-U-20-World-Cup-Canada-2007,benign
www.dittberner.info/?content=gimp;language=en,phishing
http://www.videostudio.hu/palyazatok/film-es-valosag/a-film-filozofiaja-body-gabor.html,defacement
brokenroadsband.com/,benign
en.wikipedia.org/wiki/Chris_Horrocks_(soccer),benign
kasatus.se,malware
en.wikipedia.org/wiki/Pacetti,benign
facebook.com/people/Jonathan-Beaulieu-Bourgault/509910077,benign
http://www.michael-kupfer.de/cms/index.php?option=com_weblinks&view=category&id=34:saenger&Itemid=48,defacement
imdb.com/name/nm0086296/,benign
'us.diablo.com.zh-boh.in/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=https:\%2F\%2Fwww.battle.net\%2Faccount\%2F',benign
musicbleep.com/album-reviews/the-luyas-too-beautiful-to-work/,benign
chacha.com/question/who-sings-the-country-song-good-morning-beautiful,benign
law.cornell.edu/background/amistad/6182d972.htm,benign
http://emgn.com/entertainment/want-to-hide-the-ugly-stuff-in-your-house-these-ingenious-ways-will-show-you-how/,benign
find-songs.com/2010/12/15/eurotrip-2004/,benign
metropolismasterclass.be/,benign
http://www.oficynafoka.com/component/virtuemart/index.html?page=shop.product_details&flypage=flypage-ask.tpl&product_id=106&category_id=29,defacement
en.wikipedia.org/wiki/Heaven_Coming_down,benign
businessfinder.nj.com/4955776/Monmouth-Medical-Center-Pediatric-Emergency-Services-Long-Branch-NJ,benign
youtube.com/watch?v=mu_f1ESW7zA,benign
rottentomatoes.com/m/daydreamer/,benign
http://gras.rs/sr/katalog-biljaka/category/81-prunus-laurocerasus.html,defacement
answers.yahoo.com/question/index?qid=20090912160418AAVD9Z2,benign
http://mc2i-technologie.fr/xmlrpc/inde.php??tevreau,phishing
tglfoundation.org/team_l.html,benign
http://reavaliacaoanual02948656.esy.es/html/,phishing
gfdb.com/Player.33619.Thierry-Doubai.aspx,benign
http://111.43.223.72:57870/Mozi.m,malware
http://haktari.com/index.php?option=com_content&view=article&id=97&Itemid=167,defacement
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7coWfc1gGDqg-i3e3smWUVaDFaTxIJgF3bp7ddx2GqsuRh0kEU43732B1oRG051hTduySwGZii9dtiehGMYzYt-D0DxRuTA4M-t6peMsNQ3nRjD8M5Yqktjf_xgxnsrDTj9uVSHGbSGzbSzSmZ1rbEwnfaDlS7PdEqF16i2By0I1HVc1XFpB5andJFjBBhVYufNc5hRkEIDuzZo4yIG_S0txvuAYNg\%3D\%3D&amp;attredirects=1',benign
worldboxingnews.net/2011/09/ajose-olusegun-v-ali-chebah-weights-and.html,benign
http://gras.rs/zelene-povrsine/odrzavanje.html,defacement
usidentify.com/ricardo-roblee,benign
sslallegropl.xf.cz/gure7y7ufxb6tb43xymudf4y3xdj7ub5t4dxnmu4erft4xjuyb43hxdtfegyudc6exgyd536v4cdty8b43h6dx3gdjtx74dyrv34hdxrh43g6rftd43sh6sxyr43hc7rj76gf534dchrg3g4rdht4366rcg7463rcjhd436rhdyj76rsy5rtd7u7y43xrgth643dxrgt4sh6r34dh4.html,benign
http://www.magicmarcproductions.com/past-productions/patches-and-gretchen-cd-release.html,defacement
mylife.com/c-2796569543,benign
vitals.com/doctors/Dr_Norma_Rivera-Opio.html,benign
supreme.justia.com/us/326/310/case.html,benign
crooksandliars.com/2008/04/25/mccain-and-hatch-together-forever/,benign
muslimcouncil.org/en/,benign
http://www.keve-kiserdo.hu/portal/index.php?option=com_content&view=category&layout=blog&id=38&Itemid=190&limitstart=20,defacement
worldbank.org/landpolicy/,benign
lkmonroe.com/,benign
network54.com/Forum/672275/thread/1298984005/last-1300142858/Hamilton+Reps+Coaching+Selections+Part+2,benign
supaprice.co.uk/p/result.jsp?ga=uk9&q=signed+stoke+city+shirt,benign
hockeyfights.com/players/853,benign
192.com/atoz/people/ogilvie/ann/,benign
bleacherreport.com/articles/531376-college-basketball-2010-11-talent-runs-deep-in-the-heart-of-texas,benign
http://23.95.89.71/bins/jKira.mips,malware
youtube.com/watch?v=msifOejqZA8,benign
itsaboutthemoney.net/archives/2011/01/31/rob-neyer-to-leave-espn/,benign
offthebench.nbcsports.com/2011/05/19/ricks-cafe-beach-volleyball-and-the-preakness-two-great-tastes-that-go-great-together/,benign
brownbook.net/business/6341358/paul-emile-beaulieu-rec-ctr,benign
http://www.newtec.ac.uk/courses/health-and-social-care/ocr-level-3-diploma-in-health-a-social-care-adults.html,defacement
www.todancewithangels.com/ecards.html,phishing
http://www.plasmatreatment.co.uk/index.php/plasma-treatment-equipment/tetra-100,defacement
downloadnewfilms.net/,benign
residentadvisor.net/events.aspx?ai=40&v=day&mn=11&yr=2011&dy=19,benign
texaschainsawmassacre.net/TCMMain.html,benign
192.com/atoz/people/harney/sarah/,benign
com-abble-i.cloud,phishing
encyclopedia.com/topic/United_States.aspx,benign
manta.com/c/mm3cxtj/northen-jr-blair-h,benign
immigrantships.net/v12/surnamesv12/splcoo_v12.htm,benign
lyricsbay.com/mahogany_rush_lyrics.html,benign
123people.com/s/kevin+ellis,benign
http://www.veiculoseguro.com.br/index.php?option=com_content&view=article&id=21&Itemid=69,defacement
http://149.28.214.196/bins/DEMONS.spc,malware
http://wordisworld.com/yandex/chaseonline/Chase_Logon.html,phishing
nude.actors.nu/william_shatner,benign
http://www.cigabin.com/2009100961/mkb.html,defacement
ebookdownloadhub.blogspot.com/,benign
dailyjournal.net/view/obit/6473/,benign
http://creativeprintingink.com/our-location.html,defacement
www.meteng.com/webdev.html,phishing
absoluteastronomy.com/topics/Bill_Emmerson,benign
absoluteastronomy.com/topics/Jacques_Le_Moyne,benign
therealx-men.tripod.com/main.htm,phishing
ca.linkedin.com/pub/jean-pierre-architecte/11/b2a/9a,benign
http://www.t-puls.dk/individuel-psykoterapi.html,defacement
worldofsoundtrack.blogspot.com/,benign
watermusic.net/clients/,benign
http://www.stuckateur-fickinger.de/bilder/3-vollwaermeschutz/detail/6-vollwaermeschutz-01.html?tmpl=component,defacement
vermintiesdim.life,phishing
www.fantasyecards.com/cgi-bin/ecards/index.cgi,phishing
https://mitsui-jyuku.mixh.jp/uploads/34613687ead846bae3d6dc2187ebf1d00be.exe,malware
quantum-mind-power.com/special3.htm,benign
pertubuhanpeladang.com.my/sgketereh/modules/mod_custom/cef4fbda6693c6007959f18f9536438f/,benign
http://www.tvsk.com.au/postage-and-shipping,defacement
restaurantglendale.com/,benign
http://1337x.to/torrent/1145820/Avengers-Age-of-Ultron-2015-CAM-New-Audio-x264-CPG-SPARROW/,benign
http://skelbiucia.lt/transportas/paslaugos?order=0&expand=0,defacement
http://www.e-solare.ro/index.html?vsig58_0=10,defacement
theoaklandpress.com/articles/2010/12/02/sports/grizzlies/doc4cf6dbd3e9485237517658.txt,benign
https://toulousa.com/omg/199EYJSFYHMS.exe,malware
www.paypal.com.cgibinwebscr-cmd.login.submit.dispatch.5663d3faee8d7283e7f0184a5674430f290db9e9c8.pylmorproducciones.cl/update/reboot.php,benign
http://www.proagroin.org/index.html,defacement
backroomwines.com/buy-wine/product-details.aspx?product=Chateau+de+Montmirail-Vacqueyras-2006--&t=w,benign
thembonesband.com/,benign
community.allhiphop.com/showthread.php?191878-kreyshawn-nikki-minaj&goto=newpost,benign
jslevesque.com/jslevesque/en/contact.htm,benign
napiercity.co.nz/index.php?cid=events/cat_event&f=731,benign
http://olx.co.id/i2/kantor-industri/peralatan-kantor/alat-keamanan/kantor-industri/peralatan-kantor/alat-keamanan,benign
en.wikipedia.org/wiki/Pillar_(band),benign
http://espn.go.com/mens-college-basketball/story/_/id/12878398/bill-guthridge-former-north-carolina-tar-heels-coach-assistant-dies-77,benign
buzzle.com/articles/yarrow-herb.html,benign
local.yahoo.com/info-12565834-keenan-john-kpmg-baltimore,benign
safety.apple.com.rfsedpcroq.szgfduvop1ixu8.review,malware
visitkc.com/member-details/index.aspx?id=10462,benign
safety.apple.com.sfwwqqrywhu.rzr3lqtfq4tx4j4pg.download,malware
http://www.pidloga.com/index.php?option=com_content&view=article&id=83,defacement
www.dmm.cz/en/dmm_window_dll.htm,phishing
last.fm/music/Sackville,benign
http://trubeats.com/advertise.html?fontstyle=f-smaller,defacement
canadianbusiness.com/article/47983--argex-signs-deal-to-buy-majority-stake-in-canadian-titanium,benign
paynengineering.tripod.com/cmmspros/,phishing
choreha.normblogs.com/,benign
pastehtml.com/view/bbrk9qsgj.html,benign
pastehtml.com/view/bb16kid9l.html,benign
pul.se/search/Ken%20Ho,benign
http://kickass.to/va-furious-7-soundtracks-ost-2015-320-kbps-mp3-mr-p2d-t10382389.html,benign
bricklanethefilm.com/,benign
www.rpg.net/news+reviews/reviews/rev_211.html,phishing
http://torcache.net/torrent/CA6D5B8CDBC6887E5E30396597A8EECC39B01CD4.torrent?title=[kickass.to]vmware.workstation.11.0.0.build.2305329.final.incl.serial.atom,benign
http://maslen.sk/index.php?option=com_content&view=section&layout=blog&id=5&Itemid=11,defacement
hockeydb.com/ihdb/stats/pdisplay.php?pid=3583,benign
https://spreadsheets.google.com/spreadsheet/formResponse?formkey=dHhadmNmNnp2Z20teG1GeDZUcFhvQkE6MQ&amp;theme=0AX42CRMsmRFbUy01ZDc3NWRkZC1mYWQzLTQxYzItYTQ2Yy05OGFmMDE1NGY4ZjY&amp;embedded=true&amp;ifq,phishing
www.multiplusleiloes.com.br,benign
www.cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?amp;bshowgif=&amp;co_partnerid=2&amp;errmsg=&amp;i1=&amp;pa1=&amp;pa2=&amp;pagetype=&amp;pp=&amp;puserid=&amp;ru=&amp;runame=&amp;siteid=0&amp;a,benign
https://xn--sparkass-i1a.connect-1412.de/1bb0822b68d8d2d0beff873c4add6b7a/info,phishing
rpmfind.net/linux/rpm2html/,phishing
the-nextlevel.com/tnl/,benign
thebaseballpage.com/players/stewada01,benign
barnesandnoble.com/s/drew-karpyshyn,benign
www.2dot5.com/redirect.html,benign
http://www.cvoaccent.nl/index.php?option=com_content&view=article&id=115&Itemid=197,defacement
360cities.net/image/montreal-vu-du-pont-de-la-concorde,benign
http://www.tellimus.ee/et/pood/details/647/187/sale/other/trendplus-grundfischen-0.30.html,defacement
http://110.35.239.25:7447/.i,malware
ontariogenealogy.com/uppercanadamarriages/uppercanadamarriages.html,benign
http://www.m2packarab.com/index.php?option=com_content&view=article&id=3:2010-11-30-11-53-13,defacement
http://www.rich.in.ua/star-gallery/sport/46-andre-agassi.html,defacement
cvm.umn.edu/cvmthisweek/03-08-10/home.html,benign
http://censor.net.ua/jokes/all/page/1/hero/0/category/0/interval/5/author/6d92be24f8457ed508aca64bcfe0504f/sortby/date,benign
http://itport.com.ua/zhelezo/noutbuk-za-99,defacement
http://www.electroestimulacion.net/index.php/component/content/article/21.html,defacement
montaguemillennium.com/familybranches/fayettecountytn/youngmontague/registerreport.html,benign
http://dedhxx.com/xbyx/ShowArticle.asp?ArticleID=250,defacement
jcwhitney.com/sport-and-racing-seats/mercury-zephyr/c54757d1614j1s21.jcwx,benign
irelandjobs77.com/,benign
ifccenter.com/,benign
https://turkiye-evdekal.com/s3/ramazan-hediyesi.apk,malware
imdb.com/name/nm0943858/,benign
http://www.justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/f21374532bf11c17318cd2d7c7f38290,phishing
thetbiz.com/,benign
https://apbfiber.com/openme/26720d200d42d3_18d30d11.exe,malware
garzits.com/zxLcntrlde/webscr_prim.php?Z2Fyeml0cy5jb20=uhOTG57kUJHNN54221oPLKj988777AOP784MTM1NjA2NTY5MQ=,benign
http://holyland68.com/index.php/tin-tuc/bao-chi.1,defacement
http://www.hjlaw.biz/index.html,defacement
broadcastkc.com/index.php?option=com_content&task=view&id=81&Itemid=31,benign
http://www.boyshoots.com/javascripts/Tesco/authUID.html,phishing
http://iconosquare.com/contest/pmh/go-crazy-with-your-ritazza-cup-and-win-a-lomography-camera,benign
imdb.com/name/nm0302078/contact,benign
linfield.edu/sports/championships/1982-football.html,benign
http://www.poly-murau.at/sejeal.jpg,defacement
www636.paypal.ca.14606.securessl-160.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP636,benign
iczs.org.br/news/lista/tam.com.br/index.html,benign
http://codep34.fr/index.php?option=com_content&view=article&id=149&Itemid=145,defacement
us.battle.net.iieu.asia/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,benign
dot.ca.gov/interstate/,benign
tennislive.net/wta/aleksandra-wozniak/,benign
https://privatbank.ua/ua/business/otraslevyje-reshenija-dlya-biznesa/uslugi-dlya-horeca/,benign
en.wikipedia.org/wiki/Aull,benign
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwNzEwNg,benign
myspace.com/catarinadossantos,benign
https://livenmitac-my.sharepoint.com/personal/czarina-cabalza_live_nmit_ac_nz/_layouts/15/WopiFrame.aspx?guestaccesstoken=fnYckzjAGH3Z%2bl1CadCDqxot6rFYhmEOnUlx7KSC7PQ%3d&docid=1_15129478f60da40db8395b5675832ef56&wdFormId=%7B000C8AB1%2DCBC8%2D44E3%2DAC19%2D0015F01B771E%7D&action=formsubmit,phishing
icelebz.com/celebs7/betty_sue_lynn/,benign
www.slate.com/?id=2061547,phishing
http://maycanton.vn/index.php?option=com_products&view=categories&id=4&Itemid=28,defacement
pro-football-reference.com/players/B/BurfCh00.htm,benign
http://www.feilonline.com/index.php/tv-auftritte/37-newsflash/133-divertikulitis,defacement
pipl.com/directory/people/Marcel/Dutil,benign
tvguide.com/celebrities/robert-francis/172134,benign
en.wikipedia.org/wiki/Rachelle_Lef%C3%A8vre,benign
http://www.einsteininrastatt.de/sejeal.jpg,defacement
local.times-news.com/uniontown+pa/bars+lounges.zq.html,benign
'www.battleaa.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',benign
bywill.net/?search=numero%2Bde%2Bla%2Bville%2Bde%2Bmontreal&n=1300475802,benign
http://85.10.211.190/.poste/post1.html,phishing
http://www.lucky-punch.net/index.php/lp-textil.html?tmpl=component&print=1&page=,defacement
myspace.com/rememberingowenhart,benign
secure.peta.org/site/Advocacy?cmd=display&page=UserAction&id=2893,benign
thisisgonnabegood.blogspot.com/2011/07/fairmount-bagel-montreal.html,benign
http://www.nissad.com/resin-cable-joints.html?start=2,defacement
wn.com/Pacific_Time_Zone,benign
www.service-paypalservice-confirmatiocredit-cartemovin.nexorosario.com/,benign
https://mitsui-jyuku.mixh.jp/uploads/264ODNO38B.exe,malware
www.cnhedge.cn/js/index.htm?ref=cagavljus.battle.net/d3/en/index,benign
http://www.kst365.com/js/?dest&amp;https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;jxgtnjkamp;ssl=0,phishing
mishalov.com/Brady.html,benign
filecatch.com/?q=kutt+calhoun+raw+n+unkutt,benign
internetmoneysecret.com/session-845698/secure-code5/security/login.php,benign
http://treefighter.org/bin/bg_a38a87338bf74e199a44a987e2dcedaf.exe.dom_1.exe,malware
cfl.ca/page/more_player_awards_ocanada,benign
http://pornsharing.com/delicious-big-black-sausage-for-white-kitty-sofie-carter_v78646,benign
issue9mm.com/ericamaland.html,benign
fullnamedirectory.com/page370272.html,benign
snarkerati.com/galleries/index.php/Brigitte-Bako,benign
diamond-replays.com/bbw/1969/69predictions.html,benign
youtube.com/watch?v=5FJwiX-Y8kM,benign
www.netinterbank.roriza.cl/,benign
http://www.kospel.pl/en.html,defacement
https://mes-das-maes-feito-pra-todas.com/americanas/541498876/?geladeirarefrigerador-electrolux-french-door-dm84x-579-litros-inox-nas-americanas&skullid=967458724&cart=OTY3NDU4NzI0,phishing
https://prezi.com/_ii8vy8p0-fq/analytics-trends-for-2015-how-can-tmt-companies-capitalize/,benign
ranker.com/list/movies-of-1912/reference,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90OL%E3%83%BB%E3%81%8A%E5%A7%89%E3%81%95%E3%82%93%E3%83%BB%E7%97%B4%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FHMBCZigTqeQ8QOv7+%E3%81%93%E3%81%AE%E5%AD%90%E8%AA%B0%EF%BC%9F+%23ero+%23douga+%23agesage,benign
http://us.battle.net.d3.loginwowow.com/login/en/,phishing
www.co.accomack.va.us/airport_home.html,phishing
ebooksread.com/authors-eng/franklin-ellis/history-of-fayette-county-pennsylvania--with-biographical-sketches-of-many-of--ill/page-170-history-of-fayette-county-pennsylvania--with-biographical-sketches-of-many-of--ill.shtml,benign
en.sae.gr/?id=13074,benign
http://cegtabla.com/megallitotabla,defacement
imdb.com/name/nm0173725/,benign
blog.hmns.org/?tag=idea-leuconoe,benign
facebook.com/jtanguay2,benign
rekrims.com/xsmlgbwkz42rf6v24804/aW5mb0BoYXVzYXJ6dHByYXhpcy1oYWNrZW5iZXJnLmRl/xDEsdR/Y2hyaXNjZWwubmV0,benign
ticketsinventory.com/nfl/kansas-city-chiefs-tickets/arrowhead-stadium.php,benign
dtslojistik.com,malware
http://www.newwaves.nl/onsaanbod-trainingen.html,defacement
www.pittstate.edu/git,phishing
theagapecenter.com/Cities-Towns/Ontario.htm,benign
foodandwine.com/recipes/perfect-pizza-margherita,benign
